player_id,username,age,gender,location,total_games_played,wins,losses,total_time_played_minutes,total_moves
018c3eda-488c-49a2-8d83-acf9e68bcebc,heather30,59,Other,Somalia,27,2,25,702,2592
fd9dac30-911f-48f1-ba65-179ba5760c37,catherine34,21,Female,Georgia,68,46,22,2176,3400
bce2550e-8f92-4dfd-952b-c3354b56eab0,shenderson,30,Male,Grenada,57,57,0,2451,2337
c9ca7475-97ab-40a3-ae8f-0811758dea83,wilsonbethany,40,Other,Armenia,40,37,3,1280,840
41b6f43c-577f-4f9e-abef-c94f8b240b40,denisecampbell,45,Male,Montserrat,21,17,4,441,1323
14a9d960-c15f-4dba-85c6-e3c9342afecf,michaelroth,54,Male,Afghanistan,6,5,1,126,552
9d381edd-c527-4392-8f1b-f867b9bb48fe,pkelley,18,Male,Guinea-Bissau,36,0,36,1440,3348
4ea4cb98-72dd-4088-b033-d1983b91904d,hernandezlouis,43,Other,Madagascar,60,49,11,2580,2280
043a6bd5-ad97-4e82-8dca-5acfe9f17e2a,hermantimothy,29,Female,Brazil,27,8,19,1215,1242
dcea7c89-be91-46a1-842e-2560e13b3737,scott53,65,Male,Belgium,57,37,20,1596,1539
39e9415b-9352-4cc1-a0d7-4b7463676f1d,andrew48,49,Female,Saint Vincent and the Grenadines,44,23,21,792,2948
2190be70-4983-4260-bbe0-cc85da59a3ad,buchananmatthew,33,Male,Hong Kong,92,52,40,1748,5428
cf133ab3-5315-44e3-9fe2-9e3fa47d3234,ffisher,31,Other,Liechtenstein,68,8,60,2720,5508
80807e0a-27a1-4718-9c31-f22fc36c7059,johnathan73,28,Male,Moldova,41,37,4,656,1476
ecc054f9-290f-4fb9-945d-b238743014c7,zjohns,36,Female,Mongolia,44,12,32,704,4224
bc199679-a589-4164-94cc-5b1484b38180,patricia69,42,Other,Sweden,99,82,17,3267,7128
437ae4fc-c354-4917-b023-56b65eb1ded1,jamie56,61,Female,Saudi Arabia,55,32,23,1925,4180
ebb5c9cc-934f-4f41-b563-8eb92e12bec6,stevennunez,24,Female,Tajikistan,14,11,3,518,364
ca919f43-a89e-4741-ae46-6e07032be198,timothystevens,42,Female,Cocos (Keeling) Islands,24,19,5,528,2112
e3122519-d922-49bb-b101-0dcaf47c1704,traci27,51,Male,Libyan Arab Jamahiriya,93,59,34,1767,8370
031cad8a-a5d7-49ea-96ca-41099d57de2a,kari98,44,Male,Vietnam,33,15,18,1320,693
5f0f8671-3339-4cf2-b9a5-42305f0cb3c3,xfuller,31,Female,Saint Martin,16,12,4,672,1424
04d63f98-3b55-424b-9dcd-eb4626c37558,john34,48,Male,Swaziland,88,18,70,2992,4840
be7da791-7e1a-4438-bc52-7b0823b095ce,dwall,22,Other,Swaziland,53,31,22,1908,4717
13262a9a-47ae-452c-a63b-1a9d88e598cc,janiceoliver,57,Female,Saint Kitts and Nevis,91,2,89,3913,4459
d2cacb6a-a4df-41d5-a589-75f667359f3b,jessicareyes,65,Female,Trinidad and Tobago,35,17,18,1155,2800
040f0ff3-e66e-4c1c-82e8-f262c7f2e3aa,campbellmichael,51,Other,Mongolia,77,19,58,2156,2541
6d55b85f-cb20-4ebe-8de8-61fc19c761cd,zbrown,41,Female,Gabon,19,17,2,551,608
27003aa6-2fb1-4caa-ab1a-eb3fc920d4e4,angela51,22,Male,United States Minor Outlying Islands,83,53,30,2905,1992
6e63e12e-7ce3-43ba-bf76-e71575851c4c,therrera,28,Male,Timor-Leste,78,1,77,1950,4914
f4c4f92b-d189-42f4-8e72-ffa9f53c6f8b,garrettwilliams,31,Other,El Salvador,31,10,21,1178,3038
bcff357d-7e61-46d2-a06e-eb349f33b35f,allisonrodriguez,22,Other,Eritrea,7,5,2,224,413
691b8e86-e549-4175-b409-d5b68b2adb8f,pmontes,32,Male,Peru,100,7,93,2800,5800
fe056ff2-88bb-4e9e-a58a-176e7f85f882,danaporter,51,Male,Swaziland,56,24,32,1960,2184
e7e964ce-9d5c-49ec-924a-15ee3d938d79,williamrichardson,44,Female,Liechtenstein,54,15,39,2268,1458
ac043850-03a6-47a3-96d8-0a48c86d8e1c,kathylarson,65,Male,Qatar,36,25,11,648,1404
114b01fe-c3dd-400c-b037-d958aee731a9,mbenjamin,26,Male,Switzerland,18,15,3,666,1674
e5d045b4-19a9-4cbe-8a2e-d83156cd150e,brian87,25,Female,Gibraltar,53,23,30,795,1749
e68255d4-1527-4584-abc6-695a6adc033b,twolfe,43,Other,Guernsey,2,2,0,84,176
c0dda9c2-73cc-4654-84f9-14024c0c1bd4,qchristian,62,Other,Eritrea,61,5,56,1220,2684
e54ce494-9f8c-48ee-87fd-c4175d38255b,richardmckee,18,Female,Bouvet Island (Bouvetoya),46,34,12,1656,3128
4e240f99-7dad-488d-ba19-d6a2f531976f,bestjackie,21,Female,Myanmar,37,0,37,1554,3404
d983e876-3c30-44d1-887c-aa22a5ef7173,lindsay89,39,Other,United Arab Emirates,95,37,58,2280,7030
722f965e-5795-4dd9-b312-bfc9ec30f2ef,richardschwartz,28,Male,Palau,10,6,4,450,760
45305668-0138-4e12-b15f-7830af63f027,osullivan,39,Male,Turks and Caicos Islands,42,24,18,1470,2478
ced86016-73bd-4d23-892f-a0ba9f260a37,kimberly75,51,Male,Taiwan,6,5,1,192,132
5dede91f-54f5-437b-a85c-aefb7fc3192d,floresmarcus,37,Male,Belize,99,26,73,3069,4455
9ec78e79-d848-42dc-8a9a-a6b8114a2ba4,ricky05,55,Female,Serbia,86,9,77,2924,3268
e29d6242-7992-4acf-9e41-bec53231f099,ronald46,57,Other,Georgia,90,22,68,3150,7290
74b00015-7320-4122-ae18-7286ae72b853,christiansoto,38,Male,Georgia,88,28,60,3784,8800
059a8a24-8689-4364-9efa-458a598cceaa,phayden,24,Male,Congo,97,9,88,4365,2425
6fdf2a40-68ed-448f-b70a-72c3e15d98e4,kshields,60,Female,Guadeloupe,87,27,60,2349,4437
5db48655-8a1d-4e40-8cf4-e09fc4758552,valdezgabriella,52,Female,Palau,38,5,33,1178,1102
14835c81-6045-400a-a959-25c6d90c0a39,johnnylopez,18,Female,Sweden,14,9,5,266,1022
8287d274-062b-4580-914f-13125539baeb,david02,58,Male,Moldova,58,5,53,1450,2436
2a5152eb-265a-4bce-bd76-e1d7ae181fd2,ejuarez,50,Other,Guatemala,37,34,3,1147,2775
4990fea4-43f0-46b0-ae50-b0a276bfe353,debra22,56,Male,Martinique,23,17,6,828,1909
7580fbbf-e629-4398-bebc-164f971b3f2f,sandrawatson,33,Male,Gabon,90,36,54,4050,4050
99271855-7cd0-4110-91fe-079405a1a435,loriaustin,37,Male,Micronesia,80,33,47,1280,3520
fce48e6e-00fa-4ff0-af8a-a845e416c514,nelsonrobert,19,Male,Monaco,1,1,0,44,86
5d5d9aa6-c33d-43bf-9f87-89b4606a4b4e,melissasharp,58,Other,Mayotte,8,5,3,320,528
3073d9b2-92b1-4898-aeae-8b2230adbd7d,monteswilliam,34,Other,Slovenia,90,23,67,3870,5040
5e3b115f-0aeb-45b7-8e28-fc78068bcc22,jeffreybrewer,33,Female,Slovenia,5,3,2,180,400
25e2785d-3968-4721-a8c3-9634d6e2fa5a,richardrichardson,51,Female,Angola,71,22,49,1704,1420
59a77eec-158d-4bb9-b30e-9fe95b3baa16,andrewcarpenter,53,Other,Switzerland,48,23,25,1344,3984
5011329e-cde1-44db-bcae-70cc342e8613,dawn86,44,Female,Israel,4,1,3,164,140
4d9c357f-3d7a-424d-b503-578e4d8de50e,comptonpaul,57,Male,Vietnam,39,18,21,858,1443
92da120f-b8ee-4b55-99ed-ce81de1fbd94,mejiacynthia,21,Other,Iran,46,4,42,2024,3910
44f73725-58ac-4525-bbdf-8fb22d3abf39,rgomez,45,Female,Zambia,53,39,14,2279,1855
9dd92e43-9546-4b6c-92b0-3ee063dc869a,amy04,22,Female,Malaysia,9,6,3,315,504
9ca3d87b-ee63-4a1b-8fe6-5f80a6cd8eee,hannahmitchell,62,Female,Australia,95,76,19,2280,2280
50afeba6-62ed-4bab-8c14-c297a24d76df,leenathan,20,Other,Senegal,37,19,18,1184,3626
f5370af5-6ac9-4a13-8575-2a4616ac48c1,scotttyler,61,Male,Saint Pierre and Miquelon,94,52,42,2914,4324
1a59f957-0659-486b-830d-af4791e3a14c,katherine88,60,Other,Kyrgyz Republic,11,1,10,429,1067
39901633-7d42-4efc-991b-8c2fc927a5ba,raykatherine,65,Male,Comoros,62,33,29,2666,3782
6289ba74-64a6-401a-b66f-20b2b3863c1a,dylanmartin,54,Female,Nicaragua,35,16,19,525,2345
9df26963-49e3-4bed-9efa-f6783a554130,jordan13,40,Male,Niue,49,29,20,1029,3969
4cdca6d5-7d9f-40b4-b447-3669c56ac864,ysmith,45,Female,Zambia,21,8,13,882,840
1ade3fa3-390f-4222-9689-710f1dc0356d,utapia,58,Other,Vietnam,80,21,59,1680,2880
c8bf83d2-e5c9-4af7-8761-b8d37a916fc9,ysilva,51,Other,Guam,50,7,43,2200,2700
3d57eb1c-9ede-4f8d-8bd7-b712cea02ebd,gallowaydeborah,27,Other,Norway,39,26,13,819,3549
c0224bec-4cc9-426a-bf3d-36a486084e15,emily81,35,Female,Croatia,5,5,0,205,285
ef8f9c2d-f621-4460-be7d-842100fb634c,rgray,28,Male,Finland,14,5,9,616,1064
8a15770c-0dd3-4fb0-aae3-15a7f04df611,hillbonnie,50,Female,Iran,1,0,1,44,74
050c2b07-35da-4730-97a1-16db4b8ad1ad,ybecker,21,Other,Togo,21,9,12,357,1491
92ff08df-b696-4e16-b3f1-fde872d141c1,fuentessue,29,Female,New Zealand,49,47,2,931,4851
5bd10e61-9d6a-4312-b064-df103ffa48e0,stephaniehester,50,Female,Morocco,12,4,8,480,924
69b4407c-4eb1-4568-8591-b6bbf5a89c16,andrewwest,43,Other,Greenland,62,33,29,2728,3286
27cc4e23-86ec-4d22-9620-6dae00768494,brianna58,42,Other,Guatemala,37,6,31,1110,2664
6d34db1e-5ef3-404c-969c-16a859603466,annahoward,56,Male,Gibraltar,35,17,18,1155,3325
16f5067a-7695-406a-80b0-1aae531131f8,ikennedy,47,Male,Montserrat,82,17,65,2132,4018
75adb1fb-b5a5-41d6-9ac4-1889dd8a29f1,zwhite,65,Male,Honduras,91,5,86,3003,4368
bf87126d-90cf-4e64-bee4-2836e67ce45c,elizabeth64,41,Female,Saint Barthelemy,89,39,50,1869,4984
29ea22b2-d70d-4a68-b976-fd7dae6ca051,xjohnson,44,Female,Panama,55,20,35,2255,3080
94596f1f-f09d-4ab3-8b0c-01d35d466dee,ibrock,49,Male,Barbados,49,10,39,1274,4508
ac9ea056-4272-4d72-831f-a78a6a5bcc86,jennifer62,26,Female,Egypt,17,6,11,544,595
b5188420-9cd9-425f-8650-388fba4e2eb6,hernandezlonnie,41,Male,Singapore,77,14,63,1848,2233
3d954103-d43d-4a3d-bfec-1963424130ae,zdiaz,44,Male,Gabon,43,42,1,903,1591
127898f9-03e6-4fb3-acfb-d7fe87209c25,ibeard,54,Male,Brunei Darussalam,40,17,23,1760,840
2aec1a5a-0e5f-4407-87e8-b3d3981c5cee,kelly04,29,Male,Bulgaria,33,1,32,726,2673
4cdf85d8-008e-454d-93a9-ab54b5cee6b0,griffingary,52,Male,Christmas Island,26,13,13,858,1716
968990aa-9c1e-4ed1-b31a-bf32aacda316,shawbryan,36,Male,Zimbabwe,67,48,19,2814,2412
1119c010-a848-4818-8fdd-6d401c934860,ronald44,60,Male,Senegal,49,34,15,2058,3479
e640b43e-4076-43c7-a312-54ad2d661109,charlesmedina,63,Other,Namibia,89,76,13,1424,7832
e8ae2c04-87fb-46a4-86e8-d1be2d5afcec,fischeredward,55,Other,Somalia,21,10,11,651,1092
0cf2f8c3-0391-47a0-92db-a285e48a1cee,hallelizabeth,30,Male,Faroe Islands,87,27,60,2871,8004
ac2fdbbf-70d2-4021-8dea-a6f7241ce395,zburch,41,Female,El Salvador,20,1,19,880,1000
cda5a264-7159-4858-b3a4-26bdaad51ce3,brenda89,47,Other,Bangladesh,28,7,21,896,2800
25359dbf-6115-4c0b-ad0d-6ef353235643,lawrencemichael,43,Male,Japan,62,14,48,1798,1922
8cff8c8f-c7d9-4e58-8ed5-03fdcb6b0b97,margaretunderwood,27,Male,Burundi,19,19,0,475,1482
e752e539-c9ed-4fba-9358-37a1c5302eed,susansmith,46,Other,Uruguay,88,44,44,3256,1936
ff47771b-3d3b-402f-8abd-eb41aaf99049,rparker,18,Other,Liberia,97,92,5,1552,2328
6a4c65f3-d359-478b-8c17-0e7a5ae35fc4,qsmith,22,Other,Antigua and Barbuda,63,55,8,2646,2961
30f8140e-e4c7-4781-b082-5e201162a8ec,carlbeasley,54,Male,Venezuela,11,7,4,418,704
5ace54dd-63cc-4903-8e49-08b01ff9f658,amurray,25,Female,Holy See (Vatican City State),56,16,40,2464,3696
92289add-af04-4ba4-8ae8-dfefdf98ecbb,davidbaker,29,Female,Brazil,6,4,2,198,234
fe27f16f-3cb5-4854-b6fc-42b750b3beb5,williamsheather,27,Female,United States of America,20,10,10,580,400
b1f09b6a-a837-4e37-b65f-902ff587638f,paul54,23,Female,Montserrat,57,47,10,1368,4902
505effb5-c7bc-4988-b7b5-de12191c0a56,lori59,30,Female,Palestinian Territory,86,37,49,2150,5676
43410a73-bc91-4a1b-9349-06b12a4fcd79,qhunter,65,Female,Russian Federation,84,22,62,2772,3696
4556d8f1-e4dd-4b55-bfac-742179324d7d,jessica73,55,Female,Bhutan,75,37,38,2400,2400
02ea22ae-8258-4388-9f64-529264854e33,jason27,33,Female,Kiribati,39,25,14,1092,1209
04a7ba89-6705-4293-827a-595ad6cfcf8e,lreese,45,Other,Macao,10,4,6,390,920
e344cd5a-0191-4886-ae95-6bb94cf412bb,thawkins,48,Male,Tonga,26,26,0,676,1534
b5c72d3a-2682-4425-9dc7-c91ada1e5665,ugillespie,30,Other,Micronesia,46,18,28,1288,3220
cd0727c5-e3a0-4443-81f9-3a1850a0cd22,matthewmason,19,Male,Egypt,97,13,84,1843,9215
05b5210f-78ea-4309-9a58-ee975e3e7351,jonathanclark,46,Female,Colombia,38,25,13,1406,3648
82fcb6eb-a480-47b6-935e-47d51b47878c,ronniebond,43,Female,Kuwait,99,36,63,2277,2871
f6b1a0e6-6975-49af-9af2-67bbba9059f8,maria40,36,Other,British Virgin Islands,48,2,46,1488,4704
1e7002de-61a1-4c9a-8da4-11eafa371956,bridgeskristen,22,Male,Germany,95,66,29,2565,9405
91e98ccc-d042-49d4-9dd1-06095640c626,crosbylaura,49,Male,Equatorial Guinea,89,42,47,1780,8366
49d3f9e7-1af2-4bfe-b650-cf04797d3201,robert97,54,Other,Malaysia,99,42,57,2574,3762
4d8a25b6-d352-4039-a85a-d14b6f02fd45,ellissarah,38,Other,Lao People's Democratic Republic,17,16,1,629,850
6b3d5116-3619-4230-8162-7eb9be20bd69,aschmidt,44,Male,Liberia,80,8,72,1920,3840
24adead7-6d73-49cb-8b73-57e675345c7b,frogers,35,Other,Falkland Islands (Malvinas),51,25,26,1581,2907
7b9ec062-1308-470f-a25f-7ed560a42f8c,tarias,31,Male,Congo,57,50,7,1311,2109
24058d79-c7b2-40b3-b0f8-b2f282a9c660,jennifer11,48,Male,Uganda,23,14,9,483,1081
5f5542ff-37ac-4b3f-961d-f7f57f00e2d7,timothygregory,62,Female,Djibouti,28,3,25,504,2296
d043cf67-f722-45f0-a472-9b6f0a79c2a6,gmiller,18,Male,Mauritania,22,18,4,638,1540
70a42b61-76f4-4767-a17e-6c17c463df41,delacruzsteven,42,Female,Malta,54,39,15,1998,3942
1d418c4e-8a12-420f-b955-c0c20e941b4b,swalls,65,Female,Bouvet Island (Bouvetoya),52,42,10,988,4628
fc7859e9-b915-4e6b-b7bb-16be961fa3e0,lwilkerson,33,Other,Pakistan,47,25,22,846,4183
ecec49ce-7a74-4014-970c-d7cd3c619d89,sonya96,61,Male,Philippines,23,16,7,483,897
09c66c2c-4c10-402d-9e34-2b5a2ee1c01d,eddie76,63,Female,Netherlands Antilles,60,9,51,2160,2040
040f87d4-5974-4265-977a-2cf3b181a48f,wendy54,38,Male,Romania,70,53,17,2590,3010
76f7ea6b-ebaf-4407-b391-73b4aa1ff9f4,browntimothy,39,Female,Cook Islands,30,9,21,630,1800
84094c69-5c4a-4b93-83c6-c958023b77e7,stephen12,59,Other,Micronesia,94,81,13,2068,3290
837821c4-abe4-4a4e-b8ee-f72fd2ec4abb,christina69,62,Other,Cocos (Keeling) Islands,53,37,16,1696,4028
37d60f00-f04a-4174-9603-abfc1258664f,estanton,22,Female,Antarctica (the territory South of 60 deg S),10,9,1,420,400
5150aedb-35e9-40fc-ab5f-5858cda93fa3,grantchoi,45,Female,Cocos (Keeling) Islands,36,16,20,720,2664
13804fbe-031d-4489-a1ce-6d27e6b99cbb,john85,50,Other,Bulgaria,10,3,7,200,660
80dcd6cf-83c4-4769-b602-288b2f689bd4,crossrobert,19,Male,Bosnia and Herzegovina,82,23,59,1558,4264
3b51ce9b-2a7a-4461-ae15-d47070dbeddd,xpollard,27,Male,France,41,35,6,779,2296
8dac47c2-2888-455e-9d73-230f5bb4cefb,mendozaaudrey,63,Male,Kyrgyz Republic,77,53,24,2464,6083
5decf4f7-81f4-4605-980a-1ea1465b89ad,callahansteven,38,Female,Mauritania,54,40,14,1944,2754
fbd1d687-5c5e-4df3-bb29-4900c90cc8af,maryhicks,25,Male,Palau,55,54,1,1485,1595
f6dd4df7-74f5-4af0-a788-2803b431d0a4,janetrobinson,40,Other,Uganda,87,6,81,2958,2523
d938dbc2-6b4b-4958-82b6-f5d36d81e0fe,hreid,27,Other,Jersey,25,12,13,450,1775
1e23f849-e158-45ee-9561-c6cbf0f638c4,jevans,23,Other,Jordan,67,14,53,2010,5762
73c1f175-9154-48e0-ba4b-3cb79df743d3,cpalmer,40,Female,Martinique,44,16,28,1892,3652
bd1402c5-f9b8-435b-b99f-658e155879d6,owenssusan,30,Other,Ireland,41,11,30,1066,2829
e5ac27bc-6c7a-430a-9bf2-bfca110c24eb,michaelberry,57,Other,Suriname,75,29,46,1725,5100
c8dbf27f-4d14-4d62-a863-f4cbb83da611,nicole30,44,Female,Papua New Guinea,10,10,0,350,770
14d47e41-3aa6-4aff-9623-8efe128d29f9,petersonrobert,54,Other,Israel,30,29,1,480,2010
38219856-2ef4-46cd-b049-4bbb3f1b976e,johnstonvicki,29,Male,Bermuda,81,29,52,1377,7290
856024e5-fd89-4253-9b76-5ef5ee0110aa,whitemichael,44,Other,Netherlands,59,49,10,1888,3127
ffad2020-92df-4ee1-be04-5ccbff171cfa,zoneill,47,Female,Chile,30,27,3,570,780
ee7aa301-14b2-4e9f-8c06-e98fe2009440,robertclark,33,Male,Suriname,4,4,0,144,228
9887f944-c377-42cb-9f46-f42fc62b8543,davidboyer,30,Female,Tokelau,5,4,1,200,310
5f59ef29-e335-4c0f-9176-e8c2e8cdfa33,taylor01,55,Male,Israel,17,8,9,663,731
028ae8d3-439f-48e2-acf9-6014c5b04bc5,erik92,35,Other,Iraq,26,0,26,832,598
a71b40cf-6b37-4608-983a-76c43ea47883,nancynash,44,Male,Paraguay,100,68,32,3200,4100
858f2cbd-b906-455e-a203-0cfaf242ddcf,michael65,19,Other,South Georgia and the South Sandwich Islands,87,30,57,1740,5046
fadb15c3-0724-444c-8660-aacbba38a43d,michaelwilliams,65,Female,Gabon,73,54,19,2701,5037
7152ce97-f210-47a2-b4bd-6f74606b5fa9,qharvey,38,Male,Russian Federation,15,3,12,345,510
87279609-84e6-4201-ad2a-5b530ad3c4d6,carrie32,34,Male,Nepal,46,40,6,1564,3174
3814275d-3a8d-47af-ba5d-1aad9fa4b8d3,kwest,49,Other,Iceland,16,0,16,352,1008
e17f5a87-c561-4579-b748-b6f8e368b0ee,flemingtanya,58,Male,Tokelau,23,0,23,506,644
7e1ff99e-d848-408c-9f91-3f8cb032d3ff,clarkdeborah,30,Male,Ireland,26,23,3,884,1404
1d5dff09-bb29-4f8c-b58d-5baa366c9f10,qross,25,Male,Iraq,24,23,1,960,2352
093adcf4-06a4-4d5b-9ed6-e0db4bf1b7ea,adamsbryan,38,Other,Micronesia,97,7,90,1455,8536
738fe908-bad6-4b88-8f74-be07e30fb47e,stewartjamie,20,Other,Morocco,7,6,1,140,595
0fe3477a-d289-4f19-9606-74ae2eda9f79,jacqueline76,46,Female,Sao Tome and Principe,25,25,0,1000,525
af0e2508-4c3e-4af7-8326-9ce2c0414130,gjones,56,Other,Cote d'Ivoire,70,27,43,1120,5390
525e276c-8d52-4d92-92a9-a8afc8becd78,bcurry,21,Other,Cyprus,14,8,6,392,994
3fa77763-409d-411f-8cc8-13f42da1cbf5,linomar,36,Other,Cayman Islands,47,42,5,705,3431
d92ef2ac-99f1-4e84-910d-6045ba45c987,foxbrittney,34,Other,Liechtenstein,38,8,30,1330,2508
3b4c14ea-8991-4437-a53b-cb0d4da46e77,ericking,64,Other,Maldives,34,6,28,918,1938
4f15da16-2685-4271-8d2e-3bcb06c5dd20,rwilliams,35,Male,Bahrain,49,24,25,1519,2548
a96fa709-b138-482e-9c2f-62aed5618866,sdixon,33,Male,France,50,12,38,900,2600
a20d414e-d362-42a6-ba45-0b52e10b43a7,becksamantha,60,Male,Bahamas,34,18,16,510,1190
feb79def-de99-4366-94f3-5023cf4c357e,karen33,31,Male,Uruguay,35,25,10,1085,3290
3036e89f-74ac-4c2d-9050-39fe3fe99e0a,gentryjean,57,Other,Poland,49,47,2,1666,1862
bd210549-f65a-4aee-94a7-4b5122a546f1,jennyrivera,34,Male,Pitcairn Islands,91,0,91,3458,5005
18602a5f-19c9-4388-8aa9-14dc8162818c,cassandrasantiago,23,Male,Mozambique,94,79,15,2914,3384
ef38bab8-337a-430e-80e8-733b74170d39,sullivanmichelle,49,Male,Equatorial Guinea,12,9,3,252,948
0dfecd8f-7dbe-4680-a8d6-641dbe9894d9,veronica55,60,Other,Andorra,96,30,66,3936,6144
150be887-f65f-43f7-9a7f-718b923cfa20,cooleydeborah,52,Male,Japan,64,17,47,2112,3072
128d2a2e-cb1f-4a2e-b027-3012e92fd73d,kyle45,38,Other,Moldova,37,15,22,629,3515
f1da23eb-c460-4fa3-b88d-5936b1ce5230,belldouglas,41,Male,Tunisia,76,19,57,2204,1672
3ae8814a-1e16-4dbc-8ea4-5b922e356022,mrivera,20,Female,Netherlands Antilles,73,69,4,1971,1971
d3215115-6c74-48db-8c10-c7fbc517e53b,martinezdanielle,34,Male,Barbados,91,32,59,2821,4004
147fb212-be11-40d8-83ff-dcdb5cd07bb5,denisegillespie,24,Other,Somalia,16,14,2,464,1424
09b666fd-c395-4d74-9435-231c316260a2,greendennis,59,Female,Iran,23,4,19,805,1679
c3add4d1-494e-49ee-94ba-3210d8dd3b6b,medinahunter,34,Male,Palau,90,23,67,3240,7200
4300bf6d-e247-4375-b96f-66599f419503,matthewgeorge,49,Male,Aruba,37,19,18,1480,2701
995442e4-45f6-4855-83ce-dd58bc5f13ed,matthew82,58,Other,Algeria,62,6,56,1488,5828
430bf75e-8cba-4c5f-b6e1-47311bb19a86,melissabowen,42,Female,Sri Lanka,31,22,9,1147,1488
e0ada8d5-6088-4f1a-9d97-2cd28445754d,cheyenne70,58,Male,El Salvador,64,16,48,1280,5248
b4b5101e-485b-4889-80d6-f0e0bd0cad65,cgarrett,29,Male,Romania,84,39,45,2772,7728
a8ed3cd2-d546-4401-8ef9-1a3facee5eef,stevenswendy,36,Female,Australia,55,0,55,2035,5500
11adeb5f-8d44-4315-a4b4-8cc516f07fdc,ryanmitchell,22,Female,French Polynesia,20,19,1,600,1940
eb8efaf6-1142-4887-b747-1899fc25573b,brandon53,22,Male,Cambodia,14,4,10,518,1358
a699ae0c-675a-40ae-aba1-6d12ede690bc,valeriejenkins,28,Other,Mauritania,4,4,0,76,208
14b2b7a6-1a3e-4cd9-b5e9-51c5b1d4a860,matthew53,21,Male,Ghana,96,75,21,2400,5184
55302d72-1c6d-4e79-b85f-4bd93dac4504,kbowman,46,Female,Switzerland,38,11,27,874,1862
85af79f5-c52c-4e70-a267-52e9144890ec,william65,49,Other,Singapore,33,2,31,627,2904
c6630003-01f1-40f0-9bae-2c4dd1e5805f,joshua39,51,Female,Vanuatu,47,30,17,1034,4324
0400ab82-f448-4d12-913c-b51c5085abb7,hbrown,27,Other,Philippines,24,5,19,648,960
09f0c379-8ca0-4a80-bdb7-35df611a7bbf,fmiller,38,Other,Sri Lanka,23,12,11,552,1794
f32fedbb-5007-4c11-9340-d6396770dbc5,monique02,31,Male,Bhutan,26,2,24,416,1326
e49b6f61-87a6-4d42-b323-797d5c1559ac,suzannebuckley,33,Male,Honduras,15,11,4,345,390
3af4de55-4b32-423a-a0fb-4ed3d7255003,peckscott,33,Female,Pakistan,28,25,3,672,1680
89257e94-a894-4074-932b-8f15d4b9c0dd,xsanders,39,Male,Hong Kong,4,1,3,164,196
98142a9b-979d-4b8b-877c-50c8848e707c,ythomas,23,Other,Philippines,20,12,8,700,1580
5304b9ba-12ff-4d1f-986c-0b241d745dc9,polsen,45,Female,Somalia,97,64,33,3007,7275
aebc5f2d-f8d5-4022-988e-0aee092cd223,kedwards,51,Female,Fiji,86,77,9,2924,2408
f7a038d9-9dee-4f4d-a6c9-920034992e33,hutchinsonchristine,48,Male,Saint Kitts and Nevis,44,6,38,1188,4092
c7586cbd-e3c5-4988-9adf-e5420edb0ffb,rachelcervantes,43,Other,Niue,4,0,4,124,152
a317b0e1-4d53-4053-8b22-c60cacb11011,mmills,61,Female,Guinea,53,17,36,2385,1696
8ef7870a-45c1-42a5-8554-2e4cf21efb96,kdaniels,50,Male,Guatemala,91,44,47,1365,6097
54e30239-19f7-4fe9-a7b8-37fb9bdac90f,qhowe,58,Male,Holy See (Vatican City State),32,24,8,800,1760
b4535ca2-7807-4136-93c7-65c7e6508574,yjones,18,Female,Martinique,57,14,43,2109,2508
dc4d80af-30b3-4fa5-9754-b5f106a59bcb,danielsmith,37,Female,Gibraltar,64,13,51,1216,4736
bebbdd16-a5ca-4b9e-be61-c50c0fac73d8,sanchezpamela,58,Female,Faroe Islands,38,3,35,722,3154
d03d2cd6-444c-424f-9a69-bf9ded26059a,uhancock,51,Other,Bermuda,57,12,45,1596,4161
16517708-82e2-4e5a-9090-b280d4fed414,pageashley,25,Other,Rwanda,3,0,3,78,204
515f8448-baf0-4a9b-9226-48695b604d8e,bradyrobert,37,Female,Congo,44,25,19,1936,1672
35dacfd4-5172-4706-b45c-81cf52f3ba04,anthony41,65,Female,Timor-Leste,60,30,30,2520,3840
e323b83c-6c00-4081-9053-3612c2b27240,ginayoung,34,Male,Gambia,3,3,0,132,87
b192dfdc-650f-4767-a6e6-2ef3a2a6772c,joshuasteele,38,Female,Rwanda,6,1,5,228,162
e2372193-31ba-44d6-af48-98412285ff10,ingramrenee,20,Other,Albania,90,85,5,1440,6840
dcb61bc5-248b-4ce2-8820-8e74168019c8,frederick73,29,Male,Gibraltar,19,1,18,342,1482
79c51a6a-5236-4770-89b9-acac6c835c0d,christinecollins,36,Other,Bosnia and Herzegovina,49,1,48,1372,3920
c57d7367-b245-4cd1-aa47-93a9eb2dd9f5,jennifer49,35,Other,Malawi,69,4,65,2070,6003
571d2800-84be-4480-ba66-7740de558eda,olsonmichelle,62,Male,Lao People's Democratic Republic,1,1,0,21,85
b4a9b79e-78a0-47d8-9105-cd935ba1861a,martinsherri,30,Female,Haiti,2,2,0,32,92
72872893-ed2b-4840-9529-1a00b5a4216d,patricia62,46,Female,Western Sahara,13,6,7,481,299
d2d7d373-a1da-4dde-89ed-c357378336ee,ysmith,34,Female,French Southern Territories,53,4,49,1166,1060
620e061c-2b77-4c30-bab9-7007a108f3f0,iallen,27,Male,Tuvalu,71,67,4,2982,2130
